Close
260.91
261.16
267.54
265.55
269.91
279.29
302.25
291.62
292.06
291.6
293.83
300.85
289.53
281.19
269.68
272.23
266.63
265.16
264.7
270.93
262.08
253.43
251.15
246.8
253.36
247.66
248.17
253.43
255.42
260.36
260.47
265.18
258.52
263.21
257.25
256.71
262.32
263.01
274.25
274.63
270.34
265.26
264.48
259.97
266.1
277.21
276.6
283.24
275.6
281.74
266.21
279.3
261.67
259.93
263.85
285.81
293.07
291.81
277.25
270.94
274.97
273.58
275.44
277.44
273.5
270.49
271.45
268.23
266.97
275.41
274.09
276.29
275.46
284.99
285.95
280.31
278.17
284.02
281.85
276.4
275.61
272.06
272.69
274.05
274.17
272.98
274.89
271.3
265.63
266.65
265.94
275.49
275.27
270.39
271.67
267.47
269.49
261.87
267.27
266.11
255.44
249.72
250.27
244.3
249.99
259.68
266.02
271.38
273
276.49
280.51
270.66
263.55
256.92
260.58
265.62
265.2
265.04
266.64
265.13
267.98
270.39
268.91
269.02
272.48
272.08
267.92
260.13
258.91
264.4
262.87
253.3
256.21
263.46
257.59
254.02
256.23
262.84
253.92
264.29
263.45
272.39
266.94
272.26
277.76
282.46
277.1
288.53
291.94
289.04
280.6
277.22
281.48
289.23
286.43
292.92
297.03
307.22
304.59
311.38
311.31
310.76
309.84
308.07
301.17
306.14
304.51
300.59
301
299.83
294.9
299.49
301.39
301.91
305.42
327.71
323.31
320.82
316.62
313.3
318.27
317.34
304.3
304.86
300.9
303.59
314.22
313.74
308.27
311.88
316.87
314.5
322.86
326
325.87
330.93
326.94
327.33
327.35
324.26
328.55
334.74
331.86
328.45
330.65
329.45
334.93
334.91
329.27
334.67
327.86
330.48
337.18
338.73
341.31
339.51
353.7
349.97
345.81
352.46
352.76
350.86
348.58
343.76
348.51
351.23
350.17
345.73
342.58
339.3
335.11
339.8
344.34
349.27
367.77
370.43
365.8
371.24
356.36
354.36
350.03
349.32
356.96
360.99
361.53
359.64
359.16
358
360.67
361.2
364.56
356.49
353.51
353.18
357.41
361.37
363.52
366.38
362.39
370.6
378.58
377.31
379.97
373.23
374.21
380.09
375.51
375.94
376.62
374.46
374.48
371.88
371.02
362.73
353.76
355.53
341.34
344.07
351.03
351.65
338.79
337.76
337.54
341.14
324.45
331.14
331.82
327.42
328.25
323.67
322
322.77
326.74
322.99
333.51
338.13
338.92
340.01
322.84
326.9
314.09
310.52
315.19
321.8
328.18
326.29
329.81
334.02
339.27
336.77
333.54
325.85
325.95
339.03
345.66
341.09
338.91
336.84
343.42
339.15
335.41
339.2
331.3
336.19
322.69
308.91
308.7
305.17
316.14
321.05
328.76
328.02
327.95
332.66
331.92
339.8
333.07
331.97
323.67
332.38
328.65
333.41
344.29
344.33
341.07
342.48
334.51
336.69
334.69
322.4
330.65
329.98
326.28
332.55
331.44
324.7
330.09
316.41
317.85
314.83
301.52
307.03
298.51
293.02
293.03
300.06
311.55
317.26
321.24
236.46
235.8
223.68
218.98
230.73
226.83
218.35
216.51
219.79
215.36
206.58
205.04
200.98
197.37
206.47
209.33
209.88
202.38
206.97
201.86
198.97
186.45
189.25
197.42
194.14
186.59
185.61
190.98
202.52
206.71
215.31
210.34
215.47
212.3
218.37
220.61
222.37
228.61
226.61
221.15
223.62
232.61
230.58
222.08
221.73
221.12
215.28
212.97
213.82
209.03
209.62
216.12
199.33
187.04
183.11
185.97
179.96
174
204.61
199.38
209.98
210.87
222.19
207.14
202.66
195.14
196.57
187.71
190.2
197.54
198.95
201.51
191.19
190.25
192.48
195.16
180.29
182.83
190.58
194.07
192.58
187.61
197.78
189.74
193.19
194.58
195.57
183
174.61
163.36
162.84
168.43
159.99
162.85
156.19
155
157.88
169.23
168.57
159.8
163.05
160.37
159.16
167.27
168.84
171.25
169.95
161.99
162.38
162.6
157.19
163.8
166.32
174.82
182.09
182.17
168.35
165.74
158.28
168.65
159.84
158.23
159.06
159.32
167.88
169.64
166.2
169.32
167.61
177.37
176.52
179.52
179.9
178.49
173.9
173.71
167.04
162.16
160.23
162.37
167.86
160.9
158.3
156.3
162.04
164.46
159.45
157.67
159.51
161.18
168.23
168.04
152.29
150.64
148.73
145.49
147.21
145.29
141.34
142.04
139.64
135.63
133.67
140.84
135.67
134.94
137.85
139.51
138.22
138.31
132.72
133.06
127.84
126.8
129.58
126.07
133.31
132.08
132.5
130.81
129.3
129.01
136.76
129.11
97.41
98.66
92.65
94.68
90.05
88.42
90.29
96.19
95.94
100.92
111.26
112.4
113.6
116.44
112.61
110.84
111.44
109.26
110.83
111.63
110.8
108.19
108.86
117.46
119.78
122.82
121.76
113.5
113.31
114.7
115.27
114.08
119.49
120.93
115.52
118.78
113.86
116.45
119.11
116.48
117.4
116.24
114.99
119.6
119.68
124.06
126.68
126.25
129.31
128.76
132.26
132.16
135.96
136.23
134.62
132.29
135.41
138.61
142.49
142.36
140.73
146.5
150.91
146.26
148.16
152.28
187.74
185.51
185.04
190.57
182.43
176.95
173.2
178.45
178.5
176.19
171.5
171.94
171.14
170.19
171.1
169.46
168.61
173.99
172.47
173.58
184.24
183.89
183.5
183.96
180.7
178.53
179.91
192.96
196.67
203.81
194.54
196.73
201.06
198.72
203.17
204.89
201.73
199.59
204.23
206.71
210.78
211.91
213.55
210.33
214.92
213.58
212.68
212.83
219.15
220.28
217.67
216.7
214.52
211.91
211.73
211.63
206.42
208.26
237.26
239.01
241.85
237.93
235.74
232.25
231.51
232
232.1
231.81
234.5
232.53
237.56
237.52
241.16
245.5
244.3
246.97
245.39
247.85
251.31
260.61
261.09
263.28
271.12
271.12
269.91
269.64
262.16
263.14
263.5
269.57
269.84
271.86
280.29
279.47
282.78
280.1
283.33
287.15
276.95
285.48
283.73
279.99
285.41
284.46
292.76
290.4
288.94
292.5
296.66
307.65
311.7
307.18
308.93
310.35
314.29
300.87
292.65
290.02
292.86
296.94
310.01
323.7
316.86
320.95
312.6
311.48
309.03
314.83
310.93
303.54
304.07
299.99
304.52
300.3
292.68
283.53
281.7
288.32
286.03
292.63
285.19
283.94
288.68
296.36
293.49
294.28
294.76
298.51
297.54
297.04
296.26
305.88
300.01
303.4
310.02
298.67
300.9
303.41
298.03
294.12
297.45
299.19
297.33
296.12
302.3
298.57
305.15
299.3
303.91
303.13
313.71
316.62
320.08
326.03
322.39
312.97
319.4
322.23
315.24
311.1
306.97
312.3
310.84
297.9
286.78
295.11
301.01
299.63
310.15
309.17
312.88
314.08
317.08
318.04
318.8
326.98
327.39
334.48
330.89
332.37
333.21
338.12
335.14
339.63
336.38
332.87
337.14
330.39
325.37
323.05
318.27
316.55
315.72
324.81
330.93
323.51
332.4
332.91
331.35
333.09
342.74
348.45
347.37
352.16
351.46
352.89
355.88
356.36
352.03
344.4
342.59
345.23
350.03
356.7
355.48
368.45
367.65
372.45
365.46
366.36
374.08
381.36
379.7
383.1
388.57
391.03
391.99
398.83
397.88
388.01
392.63
472.4
456.9
452.24
467.03
467.44
465.56
466.34
457.61
470.7
481.39
470.74
469.18
465.97
483.99
481.9
479.62
484.91
481.89
487.97
500.09
496
488.06
493.91
509.94
503.72
481.46
497.55
493.39
489.67
481.97
494.79
494.06
503.3
505.53
507.34
500.81
493.71
491.69
483.44
489.19
495.18
504.51
508.67
525.02
516.96
514.63
517.54
520.86
509.65
498.03
497.56
492
499.59
478.95
479.61
493.92
491.33
439.44
441.34
430.72
428.28
437.26
439.74
449.97
463.63
466.18
470.52
473.33
474.1
465.95
469.77
479.42
471.15
469.83
466.78
462.59
465.72
463.73
476.12
477.81
472.27
464.99
464.78
475.39
474.89
492.88
491.59
490.79
500.39
505.24
506.6
501.88
502.44
504.9
497.79
499.99
493.09
497.21
508.86
511.37
517.79
502.5
502.96
507.76
508.22
538.07
527.51
528.19
532.87
510.95
497.17
494.47
488.12
460.41
474.23
475.16
485.74
487.02
459.7
451.86
464.11
464.12
461.61
473.21
496.04
486.47
474.11
492.4
487.25
507.89
516
514.19
526.74
524.96
535.5
525.62
527.47
524.93
533.33
530.11
526.2
519.34
517.33
515.02
516.45
519.53
510.01
510.99
515.1
498.56
503.07
503.07
510.08
523.81
522.83
531.97
534.99
536.63
557.72
559.97
563.02
561.94
566.91
566.44
565.96
571.03
575.05
571.4
581.34
594.47
583.34
591.43
589.06
582.39
588.5
588.97
584.83
575.37
575.51
575.05
573.74
580.58
562.3
566.38
571.84
576.74
591.82
590.34
566.18
565.76
559.3
571.02
570.64
590.24
587.89
581.73
583.38
578.57
575.74
552.72
553.04
559.71
564.13
561.7
557.76
563.72
572.13
567.8
572.91
591.37
612.14
612.27
607.43
622.23
612.06
617.8
631.12
629.24
618.82
623.21
618.41
596.2
594.58
584.28
598.86
606.74
602.35
598.82
590.26
584.54
598.25
603.63
629.16
616.87
609.71
614.84
607.32
593.27
616.1
610.29
611.75
615.44
622.47
635.4
646.42
658.79
673.21
675.37
685.86
688.04
696.3
703.02
703.7
710.81
713.34
716.21
718.61
724.18
727.35
735.45
715.18
702.6
693.69
682.42
667.02
656.41
672.58
657.15
667.09
653.96
638.94
655.38
626.89
624.62
597
604.71
618.53
589.66
607.13
604.43
581.91
583.61
585.55
595.79
618.37
625.83
610.51
602.12
576.3
575.92
585.55
583.48
531.21
504.34
515.85
510.06
585.32
545.87
543.15
531.07
521.12
501.92
501.09
484.29
499.9
519.87
532.74
546.85
549.32
554.01
548.58
571.77
596.56
598.81
586.86
596.35
597.55
592.03
638.94
655.53
658.85
643.38
639.85
639.94
636.61
635.01
636.08
626.58
641.83
643.09
644.55
646.99
670.38
666.34
687.42
684.09
697.17
693.53
701.86
693.61
692.83
682.35
702.12
697.23
695.77
682.35
698.53
712.2
708.68
726.09
733.63
738.09
719.22
713.57
719.01
718.35
720.67
732.78
727.24
717.51
720.92
710.39
702.91
701.41
704.28
712.97
704.81
713.58
714.8
712.68
717.63
700
695.21
773.44
750.01
776.37
763.46
771.99
761.83
769.3
765.87
790
780.08
782.13
785.23
